-2.283419022490218708e+01,7.183397612331273763e+01,1.785125411021680577e+02,9.917033230195468896e-01
3.382857689505927112e+01,5.097510542897215657e+01,-1.618616270643244661e+02,6.688347334892026375e-01
-4.931178701843015233e+01,8.830688545102432840e+00,8.294920193480692205e+01,1.377555125329790409e+00
-6.049980155472695742e+00,-2.570653112829020870e+01,-7.002641646394182828e+01,6.352619071344807189e-01
1.999162621543624141e+01,6.400000000000000000e+01,-4.030073041790654287e+01,9.856337569513646812e-01
-4.475453434748180825e+01,1.169235473777835779e+02,1.132510665578397635e+01,9.907931101455684786e-01
2.512746413000294865e+01,-3.632549072929410272e+01,1.532755368137179630e+02,1.409243591738282841e+00
2.232803550171463769e+01,-3.625677555051163381e+01,-1.781532349035134644e+02,1.035611891080157942e+00
-5.616383851639960767e+01,5.011622113010727730e+01,1.471355407807754716e+02,1.282048885964194529e+00
2.601727027350058563e+01,-1.010368193048938679e+01,1.149530309694745824e+02,1.051211553032167512e+00
3.161094115254017822e+01,7.296534522193633165e+01,1.675971183993448221e+02,9.942093914105146757e-01
4.399929597912941404e+01,1.565501045873247676e-01,1.313641437963482588e+02,1.022962566122555206e+00
-4.095383018317562573e+00,1.088011815963442359e+02,4.223540175345381620e+00,1.026179333307264407e+00
4.844564658076141939e+01,-1.274700274344354511e+00,-1.673033422379702628e+01,9.969903417940435553e-01
-5.315941543453445206e+01,5.844542748302245627e+00,-8.267221271211735711e+01,1.355435704524100338e+00
3.990607063020163991e+01,5.701842060616927199e+01,-8.013420555852955829e+01,8.613576627349327497e-01
2.289249547620292446e+01,6.383217944721037895e+01,1.062308697888546050e+02,6.417211993186143770e-01
-3.798252583741020771e+01,-4.372643250117988600e+01,-1.496798333197426984e+02,6.173655003423378362e-01
-1.984934360704761502e+01,-3.412591609909176782e+01,5.267489808132486218e+01,1.115213491953314762e+00
3.061172575161144493e+01,-8.439405039463792946e+00,-1.409605382929846087e+02,5.490889227881750045e-01
3.890370904110092454e+01,4.412396363551596323e+01,-1.533091025160980223e+02,9.799537529058961471e-01
-4.192331263951254527e+01,-4.003784662818080164e+01,-4.821365321992010422e+01,1.411514857710640447e+00
-1.385776419739690368e+01,-1.800000000000000000e+01,-6.343860088723728552e+01,1.258683881989932196e+00
1.693298845633842120e+01,4.506744251095112475e+01,1.564037122234265382e+02,8.598835666441217995e-01
-2.293524014093054575e+01,4.501652670302377146e+01,-1.511672180627635669e+02,6.947367445989912627e-01
2.618424494790360768e+01,-4.000000000000000000e+01,7.850476891141009617e+01,1.250790528224360321e+00
3.191796244698602436e+01,-4.390287826848478403e+01,-4.859188931215584262e+01,1.297033291484611217e+00
3.914959674076887097e+01,-3.600000000000000000e+01,1.218427828478186399e+02,1.239497677732761094e+00
-2.544602350890500020e+01,-2.015858587837243476e+01,-2.216833948172889279e+01,5.618699813712833002e-01
4.112227377465312372e+01,-1.792973735377145772e+01,-1.746087058532823448e+02,1.003336429960064224e+00
6.379095116225690276e+01,2.336168705687252611e+01,-6.542490570574281605e+01,8.383752598517534294e-01
-1.501246973843558408e+01,1.008495073361929428e+01,4.614979143129147587e+00,8.171573234921998274e-01
4.894013907579487466e+01,6.000417906028002335e+01,3.979730543581572988e+01,8.653951374852826284e-01
3.078294896801126868e+01,1.131257891414179539e+01,1.056373129696411013e+02,6.678842450537172404e-01
3.581015045987636825e+01,-3.553106940535437275e+01,2.230196498930883564e+01,7.083456021515267542e-01
