4.295245808430864543e+01,3.602376167993077161e+01,-1.561118770769987520e+02,1.189387786249071377e+00
5.104229583319906283e+00,3.145026141949784915e+00,5.517978052717627868e+00,9.700661327791292310e-01
-2.976776185643910821e+01,5.428025712954664073e+01,-1.022165632894901819e+02,1.452732311163782652e+00
3.314186525732779387e+01,-2.787297149776406968e+00,-6.009160564531006798e+01,6.979621562214374242e-01
-5.187927889466178044e+01,3.776527501537582054e+01,-1.313504099504763474e+02,7.014050841896657396e-01
3.988239152283512112e+00,-4.915744844170342276e+01,-1.746067149575860356e+02,5.484597556438698396e-01
6.413053264213540672e+01,3.522836708908432968e+01,-2.995828265178692718e+01,1.405197736508868145e+00
-2.807490736711071122e+01,5.248715815675292617e+01,-8.619919469511455645e+01,5.473806937233911540e-01
4.969025369634444189e+01,4.974970068293283987e+01,-4.856417461680398162e+01,6.174048786184030968e-01
-3.906027597503350535e+01,8.355466410627627738e-01,-3.798611007623544111e+01,1.182537912976372230e+00
4.493718659058097842e+01,3.893761793913569136e+01,-5.279332337899613492e+01,7.749377602371338991e-01
-5.062672381028164637e+00,-4.625031450697821356e+01,2.482801842066885456e+01,1.020896220849369707e+00
1.026037357434222486e+01,-5.747149587543077587e+00,2.971650782410591773e+01,6.477219423083183658e-01
4.390116046640304148e+01,3.195487744290569765e+01,-8.351404893789712958e+01,1.318160339551275761e+00
-1.379747176456180568e+01,5.299922872725214518e+01,-1.387850482439216648e+02,9.987446065562511910e-01
-4.467803665316014872e+01,4.201385597863533405e+01,-1.073120642311699768e+01,5.592132216130570876e-01
-2.004041954558266525e+01,-1.406864384631913367e+01,-1.781937267879174840e+02,1.009666285105202954e+00
5.697410368212710807e+01,-3.236726083457833170e+01,-2.436617584993152974e+01,5.928221931545181178e-01
-4.110919210591475803e+01,3.832801116146271170e+00,1.296164600318099360e+02,1.327888775204114635e+00
5.296010930741049094e+01,3.402320313283485120e+01,1.741860922176015265e+02,1.011669873075845771e+00
8.089495269898037577e+00,-5.206678411872798051e+01,-1.402440764923948109e+02,9.386354975118964550e-01
2.241676894710863621e+00,5.197783377211008826e+01,-8.068833523424085286e+01,9.203377659824850676e-01
1.485162017367696308e+01,3.908052259135504869e+01,2.998710447627224163e+00,1.305922529336064120e+00
2.061095321976949890e+00,5.037696197779371232e+01,-1.832016488673190224e+01,5.297413197596027024e-01
-2.102324248335810353e+01,-3.325833904801891094e+01,1.088958379740400773e+02,1.217749281022591168e+00
3.022983798571442549e+01,-2.288408050969178475e+01,1.212191660731610057e+02,8.291379789050109528e-01
-6.390890910961988425e+01,-2.231051378973180022e+01,1.450108768148583920e+02,1.251001637326373928e+00
7.896286957639219395e+00,5.905896553372002700e+00,1.750486769130193636e+02,1.014149779459977418e+00
-1.475852330474683072e+01,2.100049369987857517e+01,-1.106213774079271559e+02,7.728636489797798825e-01
3.711363474568058507e+01,5.381369574364997277e+01,3.224274228641220930e+01,8.154987196491563228e-01
-4.644587206938805934e+01,-2.884325829771688632e+01,1.310181834559568301e+02,5.810795357934971372e-01
5.409927447991493921e+01,-5.013221742264889258e+01,9.597482488867447614e+01,1.024819173613266132e+00
2.546042726902416575e+01,-4.165862106079129035e+01,-2.147329905582051524e+01,7.521258997321292883e-01
-5.616025885334326517e+01,-2.902002279382202232e+01,-1.501947115788118197e+02,1.263325820247718001e+00
-2.956889701747968502e+00,1.093568108535652073e+01,-5.828932228121021808e+01,9.570540570807418712e-01
1.685322826529129259e+01,2.589094401165824877e+01,1.329310115794496596e+02,1.171689447627436875e+00
6.018728790509328519e+00,-4.103285785510104233e+01,1.741952522276141622e+02,1.057853392246328905e+00
3.686188300878740165e+01,2.714481670486904363e+00,-1.569709050590812467e+02,1.255528010075637635e+00
1.472287151968816943e+01,-2.532055292030693749e+01,-9.610200475519025076e+01,1.166193796099994628e+00
-1.216909107010366142e+01,1.299685157208432429e+01,-1.580539529917516575e+02,1.165822283773543022e+00
-2.841517952782669454e+01,5.290366166707006812e+01,-1.114020772402044379e+01,6.389424683074389488e-01
2.203322315396759734e+01,-8.972523130683441650e+00,-5.176645279888266771e+01,9.779315388656518726e-01
5.916349029811793514e+01,7.321022130207808232e-01,1.400077121222660708e+02,1.182607380938121011e+00
-2.148658453104755495e+01,-4.855740207077636228e+01,9.272932431236615969e+01,1.124374216786924396e+00
2.602516209414697812e+01,-4.621968675452924913e+01,-5.547044900775442500e+01,1.058847443492925144e+00
5.594042429412282047e+01,8.267564773245226206e+00,-5.692939520177797164e+01,7.518286674292221639e-01
-4.821196571859368873e+01,4.497293976924052572e+01,4.295596229785375186e+01,1.477586252652066445e+00
-4.408530275186683411e+01,4.511190143372590455e+01,4.835470829139296711e+01,1.408263555852178550e+00
-2.479659718492661113e+01,-7.890706999631220242e+00,-1.164837056687130001e+02,8.570127665712121701e-01
2.733830162274597342e+01,-4.974776953135125268e+01,-1.383910798393314963e+02,8.752091061630484781e-01
-5.007680456158004745e+01,5.692194310070483709e+01,-1.785306126702731149e+02,1.422905372289058556e+00
6.411472254810131233e+01,1.467599704930914584e+01,6.326434268378304893e+01,1.293928261225732568e+00
-1.591507323365451043e+01,6.037745681721906976e+01,-7.372353648426381767e+01,1.435905231513698643e+00
2.298819778797761160e+01,4.824824348195441814e+01,2.377437437099543871e+01,1.339028954667995652e+00
3.899185922499820833e+01,4.478455045160127668e+01,1.700608983982522489e+02,6.952343465712982340e-01
-4.280835785649770742e+01,-2.486299192287987125e+01,-8.547924472896330883e+01,8.540911794879397778e-01
1.543723275631654701e+01,-6.383832704413103443e+01,2.404992801377162337e+01,7.586804574576390126e-01
1.276708272272607303e+01,2.993955550419308054e+01,1.440831500414121535e+02,1.140013097698838518e+00
2.815013171446726403e+01,-3.909859275380443933e+01,1.004560833172027543e+02,6.068141040763064264e-01
5.774544551963954575e+01,2.803504621885386427e+01,-6.215456477456822171e+00,5.827154573127028003e-01
1.487152943898290403e+01,-2.182662915612354482e-01,1.481724888456618032e+02,1.038464824515435536e+00
4.258056144083994354e+00,-4.652329704806760446e+00,-8.210356834111532010e+01,6.155942850507140074e-01
1.905846425391435162e+01,3.579992659912475972e+01,9.913431229120288890e+01,5.875309851740048162e-01
3.790489578398278070e+01,2.190172287171984067e+01,1.279219761758896290e+00,1.085382925186443970e+00
6.402284694504263030e+01,6.363248363736488500e+01,-8.904041578406028634e+01,6.861656173660143354e-01
5.384772775688831814e+01,5.055104110434939457e+01,-1.793269282876812269e+02,5.266920048492085282e-01
-4.388481736683581858e+01,-4.255894007379234267e+01,3.722152436394497954e+01,5.389133188619964487e-01
7.755369138986154098e+00,-2.406975168519255703e+01,1.968850483088905534e+01,1.002967033610852710e+00
4.606224404590469135e+01,3.898678072561682484e+01,-1.068712193829203301e+02,1.020346456085403419e+00
2.689900246144840423e+01,-5.286543632310326757e+00,9.704956884459195976e+01,1.114280608279739848e+00
1.291360648415131607e+01,-2.310579710499001749e+01,7.153188001670289786e+00,1.134336374164632621e+00
1.207092975249196343e+00,3.703882337841636740e+01,1.043190352613541805e+01,7.015793525983730072e-01
-9.196178551718446670e+00,3.408011140842067732e+01,1.459226619381700800e+02,1.215722319089880710e+00
5.021609379870119483e+01,5.721593035808365357e+01,7.843217565070293062e+01,1.322744245046411526e+00
-2.397249931631506570e+01,1.286584621657313221e+01,-1.789118556885038629e+02,1.012229027770406464e+00
